yearRequest,monthRequest,dateRequest,yearClosed,monthClosed,dateClosed,srvrequestid,caseagedays,status,servicename,latitude,longitude,district
2021,Mar,2021-03-16,,,,3280402,12,In Process,Pothole,32.8013496,-117.07178,7
2021,Mar,2021-03-16,,,,3280407,12,In Process,Pothole,32.8031197,-117.07286,7
2021,Mar,2021-03-16,,,,3280408,12,In Process,Pothole,32.8024148,-117.07133,7
2021,Mar,2021-03-16,,,,3280421,12,In Process,Pothole,32.7145707,-117.07493,4
2021,Mar,2021-03-16,,,,3280454,12,In Process,Pothole,32.6929111,-117.1337,8
2021,Mar,2021-03-16,,,,3280465,12,In Process,Pothole,32.8173631,-117.15013,6
2021,Mar,2021-03-16,2021,Mar,2021-03-16,3280469,0,Closed,Pothole,32.8529999,-117.04821,7
2021,Mar,2021-03-16,,,,3280494,12,In Process,Pothole,32.7357839,-117.08757,4
2021,Mar,2021-03-16,2021,Mar,2021-03-19,3280495,3,Closed,Pothole,32.7179299,-117.14633,3
2021,Mar,2021-03-16,2021,Mar,2021-03-17,3280509,1,Closed,Pothole,32.806631,-117.21601,2
2021,Mar,2021-03-16,2021,Mar,2021-03-19,3280526,3,Closed,Pothole,32.7179549,-117.1454,3
2021,Mar,2021-03-16,,,,3280530,12,In Process,Pothole,32.8149177,-117.17892,6
2021,Mar,2021-03-16,2021,Mar,2021-03-19,3280641,3,Closed,Pothole,32.9813761,-117.07727,5
2021,Mar,2021-03-16,2021,Mar,2021-03-19,3280669,3,Closed,Pothole,33.0225852,-117.07441,5
2021,Mar,2021-03-16,,,,3280671,12,In Process,Pothole,32.5633189,-117.08687,8
2021,Mar,2021-03-16,,,,3280682,12,In Process,Pothole,32.7493755,-117.08799,9
2021,Mar,2021-03-16,,,,3280704,12,In Process,Pothole,32.7977446,-117.02585,7
2021,Mar,2021-03-16,,,,3280735,12,In Process,Pothole,32.9795575,-117.25537,1
2021,Mar,2021-03-16,2021,Mar,2021-03-19,3280742,3,Closed,Pothole,32.7349912,-117.1047,9
2021,Mar,2021-03-16,2021,Mar,2021-03-22,3280757,6,Closed,Pothole,32.8193687,-117.18202,6
2021,Mar,2021-03-16,2021,Mar,2021-03-19,3280761,3,Closed,Pothole,32.8449579,-117.24894,1
2021,Mar,2021-03-16,,,,3280762,12,In Process,Pothole,32.7963151,-117.07161,7
2021,Mar,2021-03-16,2021,Mar,2021-03-19,3280763,3,Closed,Pothole,32.8444926,-117.24442,1
2021,Mar,2021-03-16,2021,Mar,2021-03-18,3280765,2,Closed,Pothole,32.8232722,-117.10416,7
2021,Mar,2021-03-16,2021,Mar,2021-03-17,3280767,1,Closed,Pothole,32.8225405,-117.14885,6
2021,Mar,2021-03-16,2021,Mar,2021-03-19,3280768,3,Closed,Pothole,32.8019804,-117.21542,2
2021,Mar,2021-03-16,,,,3280769,12,In Process,Pothole,32.9808453,-117.24831,1
2021,Mar,2021-03-16,,,,3280772,12,In Process,Pothole,32.8143359,-117.17928,6
2021,Mar,2021-03-16,2021,Mar,2021-03-19,3280784,3,Closed,Pothole,32.8086015,-117.14657,7
2021,Mar,2021-03-16,,,,3280785,12,In Process,Pothole,32.8094322,-117.14363,7
2021,Mar,2021-03-16,,,,3280787,12,In Process,Pothole,32.809403,-117.1436,7
2021,Mar,2021-03-16,2021,Mar,2021-03-19,3280813,3,Closed,Pothole,32.7489426,-117.15343,3
2021,Mar,2021-03-16,2021,Mar,2021-03-19,3280814,3,Closed,Pothole,32.5706004,-117.05529,8
2021,Mar,2021-03-16,,,,3280816,12,In Process,Pothole,32.9017106,-117.2248,1
2021,Mar,2021-03-16,2021,Mar,2021-03-23,3280818,7,Closed,Pothole,32.9007299,-117.22387,1
2021,Mar,2021-03-16,,,,3280842,12,In Process,Pothole,32.769867,-117.16716,7
2021,Mar,2021-03-16,2021,Mar,2021-03-19,3280846,3,Closed,Pothole,32.831475,-117.13117,6
2021,Mar,2021-03-16,2021,Mar,2021-03-19,3280847,3,Closed,Pothole,32.8313783,-117.13111,6
2021,Mar,2021-03-16,,,,3280873,12,In Process,Pothole,32.6843208,-117.03828,4
2021,Mar,2021-03-16,,,,3280874,12,In Process,Pothole,32.6845527,-117.03834,4
2021,Mar,2021-03-16,,,,3280876,12,In Process,Pothole,32.6846808,-117.03836,4
2021,Mar,2021-03-16,2021,Mar,2021-03-19,3280879,3,Closed,Pothole,32.81173,-117.20237,2
2021,Mar,2021-03-16,2021,Mar,2021-03-19,3280887,3,Closed,Pothole,32.5605486,-116.96166,8
2021,Mar,2021-03-16,,,,3280893,12,In Process,Pothole,32.9120528,-117.19964,6
2021,Mar,2021-03-16,,,,3280902,12,In Process,Pothole,32.98102,-117.07434,5
2021,Mar,2021-03-16,2021,Mar,2021-03-19,3280911,3,Closed,Pothole,32.7206033,-117.14128,3
2021,Mar,2021-03-16,2021,Mar,2021-03-19,3280915,3,Closed,Pothole,32.9132847,-117.15702,6
2021,Mar,2021-03-16,,,,3280929,12,In Process,Pothole,32.8076633,-117.16166,6
2021,Mar,2021-03-16,,,,3280960,12,In Process,Pothole,32.8016028,-117.21495,2
2021,Mar,2021-03-16,2021,Mar,2021-03-19,3280971,3,Closed,Pothole,32.772251,-117.1546,7
2021,Mar,2021-03-16,,,,3280993,12,In Process,Pothole,32.792328,-117.20637,2
2021,Mar,2021-03-16,2021,Mar,2021-03-23,3280997,7,Closed,Pothole,32.70608,-117.03165,4
2021,Mar,2021-03-16,2021,Mar,2021-03-19,3280999,3,Closed,Pothole,32.70525,-117.03134,4
2021,Mar,2021-03-16,,,,3281005,12,In Process,Pothole,32.8024817,-117.21018,2
2021,Mar,2021-03-16,2021,Mar,2021-03-19,3281007,3,Closed,Pothole,32.861408,-117.22378,1
2021,Mar,2021-03-16,,,,3281016,12,In Process,Pothole,32.8437744,-117.26547,1
2021,Mar,2021-03-16,2021,Mar,2021-03-24,3281018,8,Closed,Pothole,32.9271423,-117.14089,6
2021,Mar,2021-03-16,2021,Mar,2021-03-19,3281020,3,Closed,Pothole,32.8204449,-117.16714,6
2021,Mar,2021-03-16,2021,Mar,2021-03-24,3281021,8,Closed,Pothole,32.9267643,-117.14089,6
2021,Mar,2021-03-16,2021,Mar,2021-03-19,3281042,3,Closed,Pothole,32.8018773,-117.25167,2
2021,Mar,2021-03-16,2021,Mar,2021-03-19,3281051,3,Closed,Pothole,32.8615774,-117.22525,1
2021,Mar,2021-03-16,2021,Mar,2021-03-19,3281107,3,Closed,Pothole,32.7973158,-117.1395,7
2021,Mar,2021-03-16,,,,3281116,12,In Process,Pothole,32.7446542,-117.05467,4
2021,Mar,2021-03-16,2021,Mar,2021-03-25,3281118,9,Closed,Pothole,32.7531618,-117.15826,3
2021,Mar,2021-03-16,2021,Mar,2021-03-25,3281120,9,Closed,Pothole,32.7526013,-117.15794,3
2021,Mar,2021-03-16,2021,Mar,2021-03-19,3281137,3,Closed,Pothole,32.9227474,-117.13881,6
2021,Mar,2021-03-16,2021,Mar,2021-03-19,3281150,3,Closed,Pothole,32.5764864,-117.07586,8
2021,Mar,2021-03-16,,,,3281179,12,In Process,Pothole,33.0321049,-117.08384,5
2021,Mar,2021-03-16,,,,3281182,12,In Process,Pothole,33.03204,-117.08381,5
2021,Mar,2021-03-16,,,,3281217,12,In Process,Pothole,32.9630893,-117.13077,5
2021,Mar,2021-03-16,,,,3281221,12,In Process,Pothole,32.7476504,-117.09279,9
2021,Mar,2021-03-17,,,,3281230,12,In Process,Pothole,32.8037208,-117.04613,7
2021,Mar,2021-03-17,2021,Mar,2021-03-19,3281231,2,Closed,Pothole,32.7818068,-117.06333,7
2021,Mar,2021-03-17,,,,3281292,12,In Process,Pothole,32.7983748,-117.14529,7
2021,Mar,2021-03-17,,,,3281294,12,In Process,Pothole,32.7199287,-117.15656,3
2021,Mar,2021-03-17,,,,3281387,12,In Process,Pothole,32.8364241,-117.1953,6
2021,Mar,2021-03-17,2021,Mar,2021-03-18,3281443,1,Closed,Pothole,32.8387125,-117.23086,1
2021,Mar,2021-03-17,2021,Mar,2021-03-19,3281446,2,Closed,Pothole,32.7569666,-117.08523,9
2021,Mar,2021-03-17,,,,3281450,12,In Process,Pothole,32.7182278,-117.02512,4
2021,Mar,2021-03-17,2021,Mar,2021-03-19,3281454,2,Closed,Pothole,32.5604242,-116.96128,8
2021,Mar,2021-03-17,2021,Mar,2021-03-19,3281457,2,Closed,Pothole,32.560587,-116.96162,8
2021,Mar,2021-03-17,2021,Mar,2021-03-19,3281476,2,Closed,Pothole,32.5604347,-116.96229,8
2021,Mar,2021-03-17,,,,3281488,12,In Process,Pothole,32.5606337,-116.96246,8
2021,Mar,2021-03-21,,,,3287535,7,In Process,Pothole,32.9834181,-117.22504,1
2021,Mar,2021-03-17,2021,Mar,2021-03-19,3281503,2,Closed,Pothole,32.5614189,-116.96239,8
2021,Mar,2021-03-17,2021,Mar,2021-03-19,3281509,2,Closed,Pothole,32.5626049,-116.96221,8
2021,Mar,2021-03-17,,,,3281519,12,In Process,Pothole,32.8003421,-117.04913,7
2021,Mar,2021-03-17,,,,3281523,12,In Process,Pothole,32.8272018,-117.17845,6
2021,Mar,2021-03-17,2021,Mar,2021-03-19,3281550,2,Closed,Pothole,32.8013172,-117.07934,7
2021,Mar,2021-03-17,,,,3281570,12,In Process,Pothole,32.5435466,-117.08631,8
2021,Mar,2021-03-17,2021,Mar,2021-03-26,3281603,9,Closed,Pothole,32.910168,-117.15529,6
2021,Mar,2021-03-17,,,,3281610,12,In Process,Pothole,32.7371883,-117.12507,3
2021,Mar,2021-03-17,,,,3281624,12,In Process,Pothole,32.9809474,-117.24265,1
2021,Mar,2021-03-17,2021,Mar,2021-03-17,3281687,0,Closed,Pothole,32.7551649,-117.1026,9
2021,Mar,2021-03-17,,,,3281703,12,In Process,Pothole,32.9140936,-117.14426,6
2021,Mar,2021-03-17,2021,Mar,2021-03-19,3281735,2,Closed,Pothole,32.8132583,-117.23824,2
2021,Mar,2021-03-17,,,,3281736,12,In Process,Pothole,32.697086,-117.02677,4
2021,Mar,2021-03-17,,,,3281768,12,In Process,Pothole,32.567121,-116.99238,8
2021,Mar,2021-03-17,,,,3281802,12,In Process,Pothole,32.5606537,-116.97954,8
2021,Mar,2021-03-17,,,,3281807,12,In Process,Pothole,32.5837888,-117.08473,8
2021,Mar,2021-03-17,2021,Mar,2021-03-22,3281820,5,Closed,Pothole,32.7893202,-117.10854,7
2021,Mar,2021-03-17,2021,Mar,2021-03-22,3281829,5,Closed,Pothole,32.7895721,-117.10865,7
2021,Mar,2021-03-17,2021,Mar,2021-03-22,3281837,5,Closed,Pothole,32.7903406,-117.10575,7
2021,Mar,2021-03-17,2021,Mar,2021-03-19,3281846,2,Closed,Pothole,32.7906207,-117.10495,7
2021,Mar,2021-03-17,,,,3281847,11,In Process,Pothole,32.7698662,-117.20147,2
2021,Mar,2021-03-17,,,,3281857,11,In Process,Pothole,32.7133553,-117.12994,8
2021,Mar,2021-03-17,,,,3281880,11,In Process,Pothole,32.9419564,-117.15139,6
2021,Mar,2021-03-17,2021,Mar,2021-03-19,3281892,2,Closed,Pothole,32.8281672,-117.15276,6
2021,Mar,2021-03-17,2021,Mar,2021-03-19,3281911,2,Closed,Pothole,32.9859184,-117.07554,5
2021,Mar,2021-03-17,,,,3281960,11,In Process,Pothole,32.7704912,-117.08492,9
2021,Mar,2021-03-17,2021,Mar,2021-03-19,3281963,2,Closed,Pothole,32.7713402,-117.08272,9
2021,Mar,2021-03-17,,,,3281992,11,In Process,Pothole,32.7554086,-117.12764,3
2021,Mar,2021-03-17,,,,3282008,11,In Process,Pothole,32.5746858,-117.04984,8
2021,Mar,2021-03-17,2021,Mar,2021-03-19,3282084,2,Closed,Pothole,33.022709,-117.0744,5
2021,Mar,2021-03-17,2021,Mar,2021-03-19,3282098,2,Closed,Pothole,32.9903452,-117.07323,5
2021,Mar,2021-03-17,2021,Mar,2021-03-19,3282127,2,Closed,Pothole,33.0136097,-117.06081,5
2021,Mar,2021-03-17,,,,3282129,11,In Process,Pothole,32.5762727,-117.08417,8
2021,Mar,2021-03-17,,,,3282308,11,In Process,Pothole,32.7745499,-117.06779,9
2021,Mar,2021-03-17,,,,3282318,11,In Process,Pothole,32.7483245,-117.09441,9
2021,Mar,2021-03-17,,,,3282319,11,In Process,Pothole,32.7492467,-117.09447,9
2021,Mar,2021-03-17,,,,3282320,11,In Process,Pothole,33.0108171,-117.08581,5
2021,Mar,2021-03-17,,,,3282329,11,In Process,Pothole,32.7510493,-117.06674,4
2021,Mar,2021-03-17,2021,Mar,2021-03-19,3282335,2,Closed,Pothole,32.7776642,-117.06753,9
2021,Mar,2021-03-17,2021,Mar,2021-03-19,3282339,2,Closed,Pothole,32.7946385,-117.06645,7
2021,Mar,2021-03-17,,,,3282368,11,In Process,Pothole,32.9759783,-117.07771,5
2021,Mar,2021-03-17,,,,3282400,11,In Process,Pothole,32.9156724,-117.15935,6
2021,Mar,2021-03-17,,,,3282430,11,In Process,Pothole,32.8145777,-117.17953,6
2021,Mar,2021-03-17,2021,Mar,2021-03-19,3282444,2,Closed,Pothole,33.0226688,-117.07444,5
2021,Mar,2021-03-17,2021,Mar,2021-03-19,3282447,2,Closed,Pothole,32.8091528,-117.20095,2
2021,Mar,2021-03-17,2021,Mar,2021-03-23,3282449,6,Closed,Pothole,32.7144278,-117.13296,3
2021,Mar,2021-03-17,,,,3282457,11,In Process,Pothole,32.7540411,-117.13381,3
2021,Mar,2021-03-17,,,,3282496,11,In Process,Pothole,32.7590333,-117.13081,3
2021,Mar,2021-03-17,,,,3282510,11,In Process,Pothole,33.0167409,-117.06757,5
2021,Mar,2021-03-17,2021,Mar,2021-03-19,3282550,2,Closed,Pothole,32.7725859,-117.15304,7
2021,Mar,2021-03-17,,,,3282584,11,In Process,Pothole,32.9799225,-117.25355,1
2021,Mar,2021-03-17,2021,Mar,2021-03-19,3282606,1,Closed,Pothole,32.8289374,-117.27584,1
2021,Mar,2021-03-17,,,,3282608,11,In Process,Pothole,32.8299642,-117.27597,1
2021,Mar,2021-03-17,2021,Mar,2021-03-19,3282609,1,Closed,Pothole,32.9000226,-117.18948,6
2021,Mar,2021-03-17,,,,3282610,11,In Process,Pothole,32.9099988,-117.09927,5
2021,Mar,2021-03-17,,,,3282622,11,In Process,Pothole,32.7986968,-117.07593,7
2021,Mar,2021-03-18,2021,Mar,2021-03-25,3282624,8,Closed,Pothole,33.0515618,-117.0475,5
2021,Mar,2021-03-18,,,,3282809,11,In Process,Pothole,32.8096511,-117.14248,7
2021,Mar,2021-03-18,,,,3282812,11,In Process,Pothole,32.8096276,-117.14243,7
2021,Mar,2021-03-18,2021,Mar,2021-03-24,3282813,6,Closed,Pothole,32.8092008,-117.13371,7
2021,Mar,2021-03-18,,,,3282847,11,In Process,Pothole,32.8204065,-117.16746,6
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3282891,1,Closed,Pothole,33.0227458,-117.07439,5
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3282909,1,Closed,Pothole,32.5805864,-117.09435,8
2021,Mar,2021-03-18,,,,3282955,11,In Process,Pothole,32.7539665,-117.10112,9
2021,Mar,2021-03-18,2021,Mar,2021-03-18,3283006,0,Closed,Pothole,32.8314596,-117.127,6
2021,Mar,2021-03-18,,,,3283024,11,In Process,Pothole,32.8290549,-117.15345,6
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3283055,1,Closed,Pothole,32.917192,-117.12459,6
2021,Mar,2021-03-18,,,,3283220,11,In Process,Pothole,32.7996542,-117.07188,7
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3283222,1,Closed,Pothole,32.8000443,-117.07142,7
2021,Mar,2021-03-18,,,,3283225,11,In Process,Pothole,32.8006951,-117.0722,7
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3283264,1,Closed,Pothole,32.8312576,-117.20198,6
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3283270,1,Closed,Pothole,32.8745339,-117.23334,1
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3283287,1,Closed,Pothole,32.7607735,-117.08895,9
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3283308,1,Closed,Pothole,32.5585209,-116.98844,8
2021,Mar,2021-03-18,,,,3283311,11,In Process,Pothole,32.7496241,-117.10089,9
2021,Mar,2021-03-18,,,,3283322,11,In Process,Pothole,32.8329419,-117.25015,1
2021,Mar,2021-03-18,,,,3283345,11,In Process,Pothole,32.74012,-117.13651,3
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3283351,1,Closed,Pothole,32.9082032,-117.22837,1
2021,Mar,2021-03-18,,,,3283362,11,In Process,Pothole,32.5675657,-116.94452,8
2021,Mar,2021-03-18,,,,3283375,11,In Process,Pothole,32.7029018,-117.04262,4
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3283412,1,Closed,Pothole,32.96198,-117.10602,5
2021,Mar,2021-03-18,,,,3283421,10,In Process,Pothole,32.7414593,-117.11888,3
2021,Mar,2021-03-18,,,,3283540,10,In Process,Pothole,32.8327231,-117.14604,6
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3283577,1,Closed,Pothole,32.7736656,-117.15407,7
2021,Mar,2021-03-18,,,,3283586,10,In Process,Pothole,32.7003726,-117.03029,4
2021,Mar,2021-03-18,,,,3283613,10,In Process,Pothole,32.8328368,-117.14779,6
2021,Mar,2021-03-18,,,,3283616,10,In Process,Pothole,32.7776418,-117.05875,9
2021,Mar,2021-03-18,,,,3283634,10,In Process,Pothole,32.8354423,-117.19493,6
2021,Mar,2021-03-18,,,,3283639,10,In Process,Pothole,32.851525,-117.20393,1
2021,Mar,2021-03-18,2021,Mar,2021-03-18,3283642,0,Referred,Pothole,32.8312804,-117.10766,7
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3283690,1,Closed,Pothole,32.8449579,-117.24894,1
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3283695,1,Closed,Pothole,32.8018538,-117.2518,2
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3283700,1,Closed,Pothole,32.7610999,-117.12894,3
2021,Mar,2021-03-18,,,,3283735,10,In Process,Pothole,32.8312502,-117.20177,6
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3283749,1,Closed,Pothole,32.7400605,-117.08407,4
2021,Mar,2021-03-18,,,,3283753,10,In Process,Pothole,32.7482105,-117.16158,3
2021,Mar,2021-03-18,,,,3283805,10,In Process,Pothole,33.0021556,-117.09218,5
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3283844,1,Closed,Pothole,32.8352187,-117.19482,6
2021,Mar,2021-03-18,,,,3283888,10,In Process,Pothole,32.7524416,-117.1632,3
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3283889,1,Closed,Pothole,32.7495322,-117.15925,3
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3283890,1,Closed,Pothole,32.7511284,-117.15851,3
2021,Mar,2021-03-18,,,,3283911,10,In Process,Pothole,32.9630893,-117.13077,5
2021,Mar,2021-03-18,,,,3283923,10,In Process,Pothole,32.6937861,-117.09114,4
2021,Mar,2021-03-18,,,,3284262,10,In Process,Pothole,32.791413,-117.16585,7
2021,Mar,2021-03-18,2021,Mar,2021-03-18,3283943,0,Referred,Pothole,32.7306197,-117.1594,3
2021,Mar,2021-03-18,,,,3283945,10,In Process,Pothole,32.7691455,-117.04714,9
2021,Mar,2021-03-18,,,,3283958,10,In Process,Pothole,32.7830723,-117.08668,7
2021,Mar,2021-03-18,,,,3283967,10,In Process,Pothole,32.8099579,-117.00845,7
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3283968,1,Closed,Pothole,32.7604633,-117.06456,9
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3283986,1,Closed,Pothole,32.7831183,-117.19804,2
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3283989,1,Closed,Pothole,32.7055083,-117.14955,3
2021,Mar,2021-03-18,,,,3283997,10,In Process,Pothole,32.8389543,-117.20765,6
2021,Mar,2021-03-18,,,,3284012,10,In Process,Pothole,32.6932676,-117.13827,8
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3284020,1,Closed,Pothole,32.705605,-117.14936,3
2021,Mar,2021-03-18,,,,3284048,10,In Process,Pothole,32.7063666,-117.14947,3
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3284061,1,Closed,Pothole,32.7059116,-117.14934,3
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3284062,1,Closed,Pothole,32.70597,-117.14948,3
2021,Mar,2021-03-18,,,,3284076,10,In Process,Pothole,32.8063042,-117.05429,7
2021,Mar,2021-03-18,,,,3284079,10,In Process,Pothole,32.8068045,-117.05458,7
2021,Mar,2021-03-18,,,,3284083,10,In Process,Pothole,32.7047976,-117.08531,4
2021,Mar,2021-03-18,,,,3284084,10,In Process,Pothole,32.7425234,-117.18248,2
2021,Mar,2021-03-18,,,,3284088,10,In Process,Pothole,32.6959488,-117.13377,8
2021,Mar,2021-03-18,,,,3284124,10,In Process,Pothole,32.9470929,-117.09753,5
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3284162,1,Closed,Pothole,32.9823476,-117.07646,5
2021,Mar,2021-03-18,,,,3284163,10,In Process,Pothole,32.7544005,-117.12908,3
2021,Mar,2021-03-18,,,,3284174,10,In Process,Pothole,32.8203875,-117.16721,6
2021,Mar,2021-03-18,2021,Mar,2021-03-22,3284181,4,Closed,Pothole,32.5837642,-117.09259,8
2021,Mar,2021-03-18,,,,3284195,10,In Process,Pothole,32.6959412,-117.13377,8
2021,Mar,2021-03-18,,,,3284196,10,In Process,Pothole,32.6959471,-117.13386,8
2021,Mar,2021-03-18,,,,3284234,10,In Process,Pothole,32.7504151,-117.21229,2
2021,Mar,2021-03-18,,,,3284238,10,In Process,Pothole,32.9423481,-117.23074,1
2021,Mar,2021-03-18,,,,3284239,10,In Process,Pothole,32.7119994,-117.04934,4
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3284251,1,Closed,Pothole,32.7018919,-117.13556,8
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3284252,1,Closed,Pothole,32.7014498,-117.13599,8
2021,Mar,2021-03-18,2021,Mar,2021-03-19,3284255,1,Closed,Pothole,32.6975701,-117.13961,8
2021,Mar,2021-03-19,,,,3284332,10,In Process,Pothole,32.751257,-117.15132,3
2021,Mar,2021-03-19,2021,Mar,2021-03-19,3284394,0,Referred,Pothole,32.8708676,-117.22975,1
2021,Mar,2021-03-19,,,,3284440,10,In Process,Pothole,32.8016917,-117.06862,7
2021,Mar,2021-03-19,2021,Mar,2021-03-19,3284450,0,Closed,Pothole,32.7939623,-117.06738,7
2021,Mar,2021-03-19,,,,3284452,10,In Process,Pothole,32.7472331,-117.22013,2
2021,Mar,2021-03-19,,,,3284454,10,In Process,Pothole,32.7471812,-117.22,2
2021,Mar,2021-03-19,2021,Mar,2021-03-22,3284455,3,Closed,Pothole,32.7470566,-117.21991,2
2021,Mar,2021-03-19,,,,3284469,10,In Process,Pothole,32.8974959,-117.21412,6
2021,Mar,2021-03-19,,,,3284477,10,In Process,Pothole,32.8321329,-117.20147,6
2021,Mar,2021-03-19,,,,3284480,10,In Process,Pothole,32.8372194,-117.19599,6
2021,Mar,2021-03-19,2021,Mar,2021-03-19,3284561,0,Closed,Pothole,32.7480066,-117.11875,9
2021,Mar,2021-03-19,,,,3284605,10,In Process,Pothole,32.7103833,-117.08662,4
2021,Mar,2021-03-19,,,,3284646,10,In Process,Pothole,32.7246033,-117.15118,3
2021,Mar,2021-03-19,2021,Mar,2021-03-19,3284704,0,Closed,Pothole,33.022856,-117.07453,5
2021,Mar,2021-03-19,,,,3284727,10,In Process,Pothole,32.8329772,-117.18655,6
2021,Mar,2021-03-19,2021,Mar,2021-03-19,3284789,0,Closed,Pothole,32.9184763,-117.13824,6
2021,Mar,2021-03-19,2021,Mar,2021-03-19,3284820,0,Closed,Pothole,32.5604888,-116.95743,8
2021,Mar,2021-03-19,,,,3284873,10,In Process,Pothole,32.7632537,-117.05117,9
2021,Mar,2021-03-19,,,,3284882,10,In Process,Pothole,32.762805,-117.11871,3
2021,Mar,2021-03-19,,,,3284938,10,In Process,Pothole,32.7007177,-117.14499,8
2021,Mar,2021-03-19,,,,3284942,10,In Process,Pothole,32.7507233,-117.24298,2
2021,Mar,2021-03-19,2021,Mar,2021-03-26,3284943,7,Closed,Pothole,32.8817542,-117.1566,6
2021,Mar,2021-03-19,2021,Mar,2021-03-19,3284980,0,Closed,Pothole,32.5836534,-117.09271,8
2021,Mar,2021-03-19,2021,Mar,2021-03-22,3284999,3,Closed,Pothole,32.7798386,-117.06614,7
2021,Mar,2021-03-19,2021,Mar,2021-03-22,3285005,3,Closed,Pothole,32.7786175,-117.067,9
2021,Mar,2021-03-19,2021,Mar,2021-03-19,3285018,0,Closed,Pothole,32.5764818,-117.08408,8
2021,Mar,2021-03-19,2021,Mar,2021-03-22,3285131,3,Closed,Pothole,32.6912103,-117.03997,4
2021,Mar,2021-03-19,,,,3285137,9,In Process,Pothole,32.7252944,-117.06283,4
2021,Mar,2021-03-19,,,,3285191,9,In Process,Pothole,32.5458685,-117.09757,8
2021,Mar,2021-03-19,2021,Mar,2021-03-23,3285213,4,Closed,Pothole,32.8106139,-117.18277,6
2021,Mar,2021-03-19,,,,3285221,9,In Process,Pothole,32.8328349,-117.15217,6
2021,Mar,2021-03-19,,,,3285240,9,In Process,Pothole,32.8272475,-117.14988,6
2021,Mar,2021-03-19,,,,3285243,9,In Process,Pothole,32.827281,-117.14964,6
2021,Mar,2021-03-19,,,,3285244,9,In Process,Pothole,32.8272786,-117.14916,6
2021,Mar,2021-03-19,,,,3285246,9,In Process,Pothole,32.8272193,-117.14895,6
2021,Mar,2021-03-19,2021,Mar,2021-03-22,3285249,3,Closed,Pothole,32.8290538,-117.15331,6
2021,Mar,2021-03-19,,,,3285254,9,In Process,Pothole,32.755413,-117.13884,3
2021,Mar,2021-03-19,2021,Mar,2021-03-22,3285317,3,Closed,Pothole,32.7739465,-117.15395,7
2021,Mar,2021-03-19,2021,Mar,2021-03-22,3285321,3,Closed,Pothole,32.8019439,-117.25147,2
2021,Mar,2021-03-19,,,,3285331,9,In Process,Pothole,32.7890221,-117.23351,2
2021,Mar,2021-03-19,2021,Mar,2021-03-19,3285347,0,Referred,Pothole,32.7225937,-117.16065,3
2021,Mar,2021-03-19,,,,3285375,9,In Process,Pothole,32.9092133,-117.13179,6
2021,Mar,2021-03-19,,,,3285398,9,In Process,Pothole,32.8203877,-117.16748,6
2021,Mar,2021-03-19,,,,3285409,9,In Process,Pothole,32.7694585,-117.04281,9
2021,Mar,2021-03-19,,,,3285442,9,In Process,Pothole,32.9180713,-117.13858,6
2021,Mar,2021-03-19,2021,Mar,2021-03-22,3285446,3,Closed,Pothole,32.8009101,-117.04948,7
2021,Mar,2021-03-19,,,,3285450,9,In Process,Pothole,32.7789953,-117.06511,9
2021,Mar,2021-03-19,2021,Mar,2021-03-22,3285460,3,Closed,Pothole,32.9504835,-117.10743,5
2021,Mar,2021-03-19,,,,3285470,9,In Process,Pothole,32.9259301,-117.15193,6
2021,Mar,2021-03-19,,,,3285492,9,In Process,Pothole,32.951689,-117.10786,5
2021,Mar,2021-03-19,2021,Mar,2021-03-22,3285584,3,Closed,Pothole,32.8306648,-117.1638,6
2021,Mar,2021-03-19,,,,3285590,9,In Process,Pothole,32.6998688,-117.0934,4
2021,Mar,2021-03-19,2021,Mar,2021-03-22,3285600,3,Closed,Pothole,32.8205808,-117.16712,6
2021,Mar,2021-03-19,2021,Mar,2021-03-22,3285619,3,Closed,Pothole,32.8202721,-117.16687,6
